X,Y,Id,ORIG_FID,Lat
252696.67558228225,1454030.0683444515,0,637,
252694.21806104947,1454042.3316519465,0,638,
252720.57838793658,1454044.6782234777,0,639,
252723.00260319654,1454033.9849167801,0,640,
252740.71131884959,1454033.8081606533,0,641,
252758.95293551311,1454052.0096924119,0,642,
252797.1356941713,1454060.112573199,0,643,
252796.78848634847,1454043.425363671,0,644,
252823.82559130061,1454021.8636685759,0,645,
252773.06156579591,1453986.9064687639,0,646,
252734.69390262105,1453984.1324833408,0,647,
252741.88524153177,1454013.7526217308,0,648,
252762.50963356066,1454017.5140713807,0,649,
252778.38331291731,1454022.3432268295,0,650,
252720.17338906508,1454057.5644408856,0,651,
252738.28859531507,1454063.6370840296,0,652,
252817.37041799072,1454075.1189084444,0,653,
252841.33834201284,1454092.6963484082,0,654,
253038.38987459708,1454075.422056945,0,655,
253047.63943726476,1454099.5961127076,0,656,
253179.15510404389,1454026.4409694001,0,657,
253178.73176986538,1454085.1918160673,0,658,
251834.40193056595,1453612.4605987463,0,659,
251838.42851252854,1453625.2683814857,0,660,
251870.04078031611,1453654.1458017677,0,661,
253544.15956669021,1454979.1346977036,0,662,
253523.59478597809,1454938.4813872296,0,663,
253521.02832251135,1454917.6784810387,0,664,
253509.83592035994,1454900.3634319063,0,665,
253505.88751098048,1454889.2224866282,0,666,
253504.57782086078,1454881.2849707548,0,667,
253477.31256644335,1454832.7715534605,0,668,
253494.88459440228,1454776.53595699,0,669,
253445.01337881573,1454777.4754923005,0,670,
253451.78591533098,1454772.066433819,0,671,
253443.63691314403,1454761.0512456391,0,672,
253433.22716507502,1454754.1931479834,0,673,
253436.60676908214,1454744.5774526689,0,674,
253420.43812120892,1454711.8872348834,0,675,
253410.45937927905,1454720.9924585149,0,676,
253423.38055344019,1454691.5418627094,0,677,
253406.10529101826,1454688.7998897042,0,678,
253389.57644502539,1454697.4884833675,0,679,
253392.9333527796,1454680.141703885,0,680,
253396.6540633468,1454664.878522316,0,681,
253397.85173317418,1454653.5221409686,0,682,
253406.70222659968,1454664.0694405269,0,683,
253480.80204576161,1454687.1149360612,0,684,
253553.3989750389,1454679.6530769188,0,685,
253522.27506536245,1454684.0657201856,0,686,
253357.77889396064,1454466.294677861,0,687,
253534.29359728564,1454651.4980432112,0,688,
253540.51382155064,1454608.8686035927,0,689,
253347.22156279907,1454436.7520882785,0,690,
253350.05708638765,1454449.9848532062,0,691,
253380.08459072467,1454462.931638645,0,692,
253366.29019879922,1454446.3097622599,0,693,
253374.25243067089,1454447.6204314195,0,694,
253357.65815028548,1454422.042130392,0,695,
253344.31320172083,1454409.4247874487,0,696,
253346.86016275827,1454394.3193530887,0,697,
253356.21668317821,1454391.5551626347,0,698,
253359.87172197364,1454373.0398597568,0,699,
253362.76009379048,1454380.7612729706,0,700,
253362.51631840039,1454406.6478508264,0,701,
253261.49865944777,1454417.4111359976,0,702,
253259.78208446037,1454405.9373674821,0,703,
253339.89606458507,1454344.3536417708,0,704,
253355.25746660586,1454345.0965339802,0,705,
253363.08894259576,1454362.534764694,0,706,
253338.07299132366,1454323.7472410928,0,707,
253336.96816949826,1454306.4161733259,0,708,
253336.59577262402,1454265.6800170671,0,709,
253339.94560446218,1454255.1000040993,0,710,
253303.47451509722,1454251.0755909979,0,711,
253286.64676575642,1454242.1357651725,0,712,
253300.99817759171,1454225.0574603807,0,713,
253272.82737325225,1454224.6794113386,0,714,
253337.85470963642,1454220.9233375285,0,715,
253337.88116802275,1454200.9935580846,0,716,
253355.9735745769,1454185.6581717934,0,717,
253899.26880729757,1454581.9978603609,0,718,
253883.69783257414,1454587.9209986087,0,719,
253916.00352218375,1454585.5794314239,0,720,
253904.35521763843,1454597.9619561918,0,721,
253904.8711561691,1454609.4911979996,0,722,
253905.40693849046,1454618.0240275636,0,723,
253912.19351456314,1454623.6001324654,0,724,
253943.49646889977,1454612.8097896222,0,725,
253936.81869422644,1454612.9321662281,0,726,
253925.1455559209,1454612.8832991198,0,727,
254062.52999443095,1454576.6162401959,0,728,
254074.94985223096,1454578.6734618843,0,729,
254029.76396697387,1454527.2298767902,0,730,
254038.28314594738,1454523.0549276341,0,731,
253334.4670613585,1454004.1581329852,0,732,
253342.2400459433,1453983.8648043759,0,733,
253397.52119635139,1454021.6102505531,0,734,
253825.96166501753,1453784.3335060198,0,735,
253814.86887689307,1453775.6289893519,0,736,
253813.90994789638,1453765.9547060896,0,737,
253834.42945938557,1453756.7363902926,0,738,
253819.38305582292,1453726.5903427843,0,739,
253809.13706641831,1453720.4348486364,0,740,
253784.95116633084,1453699.170575276,0,741,
253767.83779726829,1453688.1790101081,0,742,
253784.48814457096,1453680.3520480543,0,743,
253757.4592353683,1453704.402052829,0,744,
253747.6283052247,1453702.279435657,0,745,
253728.33021975309,1453688.2804212756,0,746,
253704.7657195013,1453692.870172048,0,747,
253708.66049923655,1453686.5374602899,0,748,
253697.34083486069,1453683.411298966,0,749,
253680.80434345361,1453691.6464716867,0,750,
253688.49760552496,1453662.3173550945,0,751,
253664.00884497911,1453649.988184059,0,752,
253610.90592181589,1453659.4148456082,0,753,
253669.28844249062,1453718.6409179904,0,754,
253680.57283257321,1453722.9665864073,0,755,
253635.06206017081,1453591.5115937125,0,756,
253641.2039701445,1453577.1732252035,0,757,
253690.50841251854,1453597.9691437203,0,758,
253710.81579391472,1453642.2315885201,0,759,
253701.02547519654,1453637.6160548106,0,760,
253722.19940002076,1453648.8898052815,0,761,
253744.94986271393,1453650.00990206,0,762,
253511.27323360834,1453582.41971636,0,763,
253494.15608300362,1453581.105536513,0,764,
253472.66944801435,1453569.4186491035,0,765,
253461.8479680391,1453563.4919705857,0,766,
253457.19957740232,1453563.3862237241,0,767,
253450.67961551156,1453563.1457179524,0,768,
253454.43937977776,1453553.2742331289,0,769,
253450.80044245068,1453584.460957868,0,770,
253460.66445259377,1453582.5139288772,0,771,
253446.71588864271,1453597.021587152,0,772,
253422.87968742102,1453616.519394882,0,773,
253416.11016066093,1453604.932556944,0,774,
253400.35168689676,1453604.3997882511,0,775,
253407.95861495659,1453604.1901215315,0,776,
253382.34526793007,1453606.7638180796,0,777,
253490.25104567874,1453602.8157471474,0,778,
253414.3587224558,1453587.6283160392,0,779,
253361.76854658686,1453586.3750858176,0,780,
253348.91754013393,1453590.2805337552,0,781,
253446.8355428502,1453615.5241169091,0,782,
253440.85323855095,1453627.1243895162,0,783,
253435.44598167296,1453642.9378413726,0,784,
253424.88664604723,1453663.8848058637,0,785,
253407.49269968644,1453662.0083599221,0,786,
253398.15606510639,1453670.4450791739,0,787,
253409.15420178417,1453682.9733572938,0,788,
253398.89450258203,1453696.6892064326,0,789,
253344.72055952717,1453790.3248976972,0,790,
253378.67603086308,1453817.6446143072,0,791,
253333.69677423779,1453807.907928165,0,792,
251286.19655165821,1453376.6474869754,0,793,
251322.7583669154,1453364.9715253823,0,794,
251350.30999496393,1453345.9588358644,0,795,
251407.08307726029,1453320.5918580461,0,796,
251419.86648974009,1453319.4938637428,0,797,
251440.96009658556,1453314.3666365445,0,798,
251456.07739400025,1453313.9441885017,0,799,
251789.61157120112,1453552.0836053491,0,800,
251330.73978105187,1453155.5293318871,0,801,
251347.49768899195,1453137.2826459445,0,802,
251465.37751676608,1452926.8579976633,0,803,
251477.63189889491,1452918.3617058508,0,804,
251470.93804980349,1452920.4790479895,0,805,
251265.60347138532,1452982.8174845818,0,806,
251224.86799553409,1452984.9752811417,0,807,
251307.22251295578,1452996.4170951154,0,808,
251310.22560088709,1452967.8041888364,0,809,
250588.96346482262,1452477.6154763363,0,810,
250583.77954407409,1452557.5535565969,0,811,
250527.23590089753,1452554.2814070489,0,812,
250403.68185170926,1452648.1453569047,0,813,
250393.37966793217,1452648.7306050211,0,814,
250364.68439524062,1452641.8958860729,0,815,
251192.19467873406,1452486.0348243508,0,816,
251218.78481524996,1452466.6139984969,0,817,
251507.28679570183,1452837.2890250999,0,818,
251511.18430218007,1452829.1595861875,0,819,
251528.66597667616,1452828.7877841629,0,820,
251534.67034293711,1452828.0802874975,0,821,
251533.53591076192,1452820.4143315889,0,822,
251516.29668110423,1452807.9110149778,0,823,
251515.36117454711,1452793.6486513112,0,824,
251523.41720294207,1452776.6414493117,0,825,
251538.3993555177,1452800.6118076704,0,826,
251541.51606443897,1452792.9468689356,0,827,
251548.23736004997,1452800.829753479,0,828,
251545.31392510794,1452778.1001902018,0,829,
251541.30190873519,1452768.2269756235,0,830,
251541.95408467017,1452761.9341589324,0,831,
251578.15680650529,1452785.3604266066,0,832,
251583.96013132483,1452777.9929703306,0,833,
251601.40785144456,1452779.9089761116,0,834,
251592.7648189012,1452778.9845070541,0,835,
251556.94401174597,1452819.8239284121,0,836,
251576.69110067748,1452816.6804045681,0,837,
251595.24504403677,1452808.3294764049,0,838,
251603.72352773603,1452808.7923884112,0,839,
251611.90415818617,1452807.0886163991,0,840,
251619.8735267967,1452805.5029893685,0,841,
251627.6412095679,1452803.0019708239,0,842,
251634.48613814823,1452798.3910450712,0,843,
251644.57339790743,1452796.7704689112,0,844,
251652.48863537051,1452794.9390930291,0,845,
251659.78904530499,1452792.7413044292,0,846,
251671.68706998322,1452789.7701315545,0,847,
251684.9246909488,1452783.7155635133,0,848,
251698.82005441375,1452781.215444142,0,849,
251714.13123716321,1452779.2033899352,0,850,
251721.25218911748,1452774.9291334208,0,851,
251729.99882552214,1452771.6862702519,0,852,
251739.91158926859,1452769.6960659847,0,853,
251741.20241220482,1452776.382952,0,854,
251747.4056863524,1452768.2494206596,0,855,
251760.3123012688,1452765.003868917,0,856,
251780.63311791327,1452769.3024431672,0,857,
251787.37683438882,1452774.4268702921,0,858,
251783.62320831604,1452758.8499408178,0,859,
251781.15823602676,1452746.7769056652,0,860,
251523.50719851721,1452759.8473412655,0,861,
251518.21247405186,1452744.3252180461,0,862,
251524.77982418798,1452741.8366282787,0,863,
251527.63578033261,1452727.6018497963,0,864,
251524.52584135067,1452734.6131928451,0,865,
251528.12878289726,1452703.2043238822,0,866,
251536.1102036098,1452696.5470619574,0,867,
251545.65849996451,1452693.3834528793,0,868,
251553.89570073504,1452692.6625002287,0,869,
251561.3135498073,1452689.6648541503,0,870,
251569.40135620069,1452685.5365965068,0,871,
251579.30764813069,1452685.5165924318,0,872,
251550.45702228881,1452725.2898106538,0,873,
251560.0667713983,1452724.8119296543,0,874,
251561.13108749595,1452718.2566422354,0,875,
251557.2939538639,1452733.0016036239,0,876,
251544.02837661188,1452738.2590556573,0,877,
251556.18757384364,1452740.3835211322,0,878,
251553.71961405035,1452756.0784737617,0,879,
251545.91148768924,1452754.4938748628,0,880,
251554.8110405365,1452748.2894481719,0,881,
251614.49517634511,1452769.4129166398,0,882,
251617.07943973504,1452780.4268866424,0,883,
251625.43871670775,1452780.0760594644,0,884,
251622.68895007297,1452768.3178988323,0,885,
251630.20576328784,1452768.9817446228,0,886,
251633.21708870493,1452777.9594008774,0,887,
251648.11166853085,1452767.6294913217,0,888,
251650.31572278775,1452776.0930472929,0,889,
251642.4011057429,1452761.5785090588,0,890,
251675.97438158002,1452767.0759519264,0,891,
251664.80091292597,1452763.4949026778,0,892,
251672.71669277269,1452754.5247549489,0,893,
251662.7537082145,1452755.6597792935,0,894,
251681.49756970908,1452753.3010545857,0,895,
251689.83609066159,1452755.805136513,0,896,
251697.78922093567,1452758.4745705258,0,897,
251695.88907108922,1452749.9578335043,0,898,
251702.56363939866,1452748.2610775474,0,899,
251706.01979006827,1452757.2064292859,0,900,
251709.82320707105,1452745.3197294269,0,901,
251718.83519881219,1452744.2239659354,0,902,
251720.27289721277,1452753.1684032343,0,903,
251726.02721816953,1452742.6913106963,0,904,
251727.89191158675,1452751.5890143272,0,905,
251735.58928415738,1452750.502318142,0,906,
251732.93392336648,1452739.9776124805,0,907,
251741.25614717882,1452746.0125804394,0,908,
251749.51157450769,1452743.4388370011,0,909,
251747.88726380188,1452734.5092921145,0,910,
251753.97341018077,1452730.4614960328,0,911,
251761.48412900884,1452745.4669270795,0,912,
251759.47994557302,1452735.0488757137,0,913,
251775.23802239913,1452726.6876768433,0,914,
251784.43920886703,1452737.1112886816,0,915,
251613.56523353979,1452752.0007975884,0,916,
251611.10236845165,1452744.731286671,0,917,
251603.42557236832,1452753.216883203,0,918,
251601.85268144682,1452746.7233695947,0,919,
251628.41490527708,1452747.5693663433,0,920,
251641.04416513257,1452743.0449214745,0,921,
251628.48547617067,1452734.9663546756,0,922,
251639.93502688967,1452732.1635095961,0,923,
251672.60022531264,1452735.4662208464,0,924,
251659.13655162044,1452730.9124742504,0,925,
251656.37203844637,1452720.9121994376,0,926,
251666.43019455671,1452720.5344721247,0,927,
251664.2793714609,1452711.6436792649,0,928,
251662.00998820271,1452697.7191007845,0,929,
251648.35515105538,1452706.4764103889,0,930,
251651.3567578448,1452699.7870235629,0,931,
251629.70603976026,1452713.1204696298,0,932,
251616.83561705612,1452726.7863439787,0,933,
251580.97944284696,1452714.3532792497,0,934,
251588.52008292824,1452712.3689002804,0,935,
251595.92912229616,1452694.4061204717,0,936,
251594.64893281925,1452709.2519854456,0,937,
251600.2114266064,1452703.6288787629,0,938,
251615.03469515406,1452698.964906808,0,939,
251622.6189918993,1452695.6423981749,0,940,
251629.35758147482,1452694.2176609226,0,941,
251619.66424938571,1452684.7992618084,0,942,
251625.96110077947,1452678.6509532556,0,943,
251607.02908907179,1452670.9363362063,0,944,
251600.79964723252,1452674.7267123833,0,945,
251619.24518395308,1452660.8746664394,0,946,
251635.75206958223,1452653.3054283876,0,947,
251627.78570616618,1452655.7389137596,0,948,
251643.45889412798,1452650.5865380317,0,949,
251655.13044835813,1452641.9408653267,0,950,
251664.17643225007,1452638.658435801,0,951,
251675.21341328789,1452628.7255251575,0,952,
251648.62832096685,1452678.7676787302,0,953,
251646.00713537447,1452669.1328134555,0,954,
251638.66112062708,1452674.1211571917,0,955,
251655.03968484793,1452673.1997542344,0,956,
251652.36819358729,1452664.8757517524,0,957,
251660.92732058652,1452670.1813812777,0,958,
251667.8228129046,1452667.8017602079,0,959,
251671.85455513559,1452654.4456916358,0,960,
251679.40866358113,1452649.2246385776,0,961,
251688.13606897742,1452656.8276726808,0,962,
251694.45877041295,1452652.7828626148,0,963,
251701.06846060604,1452651.4256602973,0,964,
251681.63450672664,1452660.1839186717,0,965,
251681.60611728858,1452666.5354666971,0,966,
251691.59378070757,1452642.7915250175,0,967,
251699.40128983557,1452640.902406795,0,968,
251704.40898544714,1452634.0946404263,0,969,
251710.88627660088,1452630.6168550011,0,970,
251706.84978148434,1452643.2921595927,0,971,
251711.83714402188,1452639.7889813762,0,972,
251720.06774225179,1452632.455056373,0,973,
251722.72024497855,1452640.4302550238,0,974,
251745.18312039785,1452648.1107405163,0,975,
251743.11510955263,1452628.0430571679,0,976,
251688.18677502032,1452621.9238438923,0,977,
251694.83127429429,1452617.1392090917,0,978,
251702.0106641762,1452613.423868699,0,979,
251709.53448724095,1452610.9432432894,0,980,
251715.06418420747,1452604.737078581,0,981,
251737.90011031181,1452604.1574653853,0,982,
251718.33746590745,1452624.2783538308,0,983,
251791.58957543969,1452559.0070536286,0,984,
251792.69562049676,1452572.4157943428,0,985,
251818.27651604917,1452555.8883201033,0,986,
251814.30900119152,1452562.7397588361,0,987,
251846.65098540951,1452568.7857901976,0,988,
251842.4778582165,1452558.1515824925,0,989,
251807.66258758958,1452594.3825221192,0,990,
251807.85486838687,1452583.2726087421,0,991,
251796.64461836405,1452597.1126073524,0,992,
251796.32637699414,1452610.2567366306,0,993,
251782.65148778539,1452633.3989187088,0,994,
251787.75641672872,1452644.6505348198,0,995,
251818.71455561556,1452639.8798956368,0,996,
251836.35856230836,1452617.4849252366,0,997,
251861.89853849355,1452618.3854385428,0,998,
251879.47757722065,1452607.562839197,0,999,
251822.56820511818,1452596.1694986522,0,1000,
251842.41351789143,1452593.4812933207,0,1001,
251710.3491004575,1452668.3198764212,0,1002,
251717.36303488351,1452664.1400284469,0,1003,
251715.58452476189,1452680.7060004696,0,1004,
251719.98455412965,1452675.2707059775,0,1005,
251707.67351128347,1452683.8879294302,0,1006,
251699.83688316122,1452686.8109882995,0,1007,
251694.00978217181,1452690.1582336985,0,1008,
251691.81000906508,1452682.1025088616,0,1009,
251686.48516299017,1452677.4973932281,0,1010,
251683.89141994715,1452684.8009001072,0,1011,
251725.08880844526,1452661.2658573985,0,1012,
251731.4032632364,1452659.064961873,0,1013,
251731.29501181003,1452667.9382355344,0,1014,
251764.91952210106,1452686.6819964796,0,1015,
251757.07625869382,1452679.7577806618,0,1016,
251742.66801926401,1452686.2322039101,0,1017,
251699.24194515496,1452707.5261984728,0,1018,
251712.51636449713,1452711.8275746629,0,1019,
251704.13922624383,1452714.7227699179,0,1020,
251712.99615805317,1452720.614618307,0,1021,
251697.54985611048,1452724.3752749935,0,1022,
251688.54653400276,1452716.2694960386,0,1023,
251725.17695863824,1452706.6360535976,0,1024,
251740.50509723369,1452701.8945809193,0,1025,
251733.62671730015,1452705.3565849233,0,1026,
251747.81740404572,1452700.7381705809,0,1027,
251743.60424799845,1452714.9485796019,0,1028,
251736.08035020344,1452717.0621084869,0,1029,
251752.13726293948,1452711.982126344,0,1030,
251767.97926821467,1452705.92564114,0,1031,
251752.32242786232,1452816.5568867046,0,1032,
251791.42812713329,1452832.1267019212,0,1033,
251781.08855637722,1452826.3127230369,0,1034,
251815.10446621943,1452850.7570642121,0,1035,
251827.65626984276,1452840.15902148,0,1036,
251962.07813601475,1452960.6797283385,0,1037,
251701.34663453791,1452506.8443451393,0,1038,
251695.01315607689,1452489.7351558357,0,1039,
251697.97319029178,1452478.3486631401,0,1040,
251691.18661421631,1452469.835677363,0,1041,
251682.09275505878,1452452.8380219769,0,1042,
251666.0655980818,1452487.1082292516,0,1043,
251652.0480463542,1452500.1834463999,0,1044,
251653.47679921146,1452486.3920125645,0,1045,
251630.13325191475,1452471.8683543876,0,1046,
251718.32135316078,1452390.891433835,0,1047,
251746.28357531596,1452354.0210652947,0,1048,
251755.56433815416,1452347.4050517641,0,1049,
251734.73923743237,1452341.7964706197,0,1050,
251755.48704580683,1452334.5622554049,0,1051,
251761.32515033521,1452319.236747684,0,1052,
251689.69502269104,1452361.4771203734,0,1053,
251661.97620438691,1452376.9268719368,0,1054,
251667.11267664377,1452386.6204840206,0,1055,
251680.72849607933,1452432.1567304824,0,1056,
251725.8113813838,1452362.4256535191,0,1057,
251822.44863195717,1452280.7078867555,0,1058,
251804.72246547136,1452264.2893267889,0,1059,
251689.93249113951,1452308.8206090964,0,1060,
251676.05656265002,1452288.1061445102,0,1061,
251684.10304276086,1452283.8012514804,0,1062,
251642.68121973611,1452311.144756848,0,1063,
251647.27627639752,1452327.9602981322,0,1064,
251621.38670332171,1452327.0795639325,0,1065,
251631.77982752305,1452326.6643849593,0,1066,
251614.42373572849,1452337.750504097,0,1067,
251595.54675397277,1452338.2544760127,0,1068,
251625.76023866981,1452253.5350173339,0,1069,
251620.21021674294,1452240.6227509044,0,1070,
251654.72836848348,1452180.6514772791,0,1071,
251779.17794645112,1452205.6927879713,0,1072,
251589.87438497506,1452348.0464699268,0,1073,
251572.11267457251,1452352.2986053713,0,1074,
251561.14187615365,1452361.0076318681,0,1075,
251551.00206744764,1452374.0363092907,0,1076,
251525.09242276289,1452388.4223193508,0,1077,
252278.30878846068,1453517.843537271,0,1078,
253034.27052781545,1452901.5565658361,0,1079,
253211.19860667735,1452917.3850147408,0,1080,
253187.80569001473,1452689.6271417513,0,1081,
253180.01403062046,1452700.5835549422,0,1082,
253172.85282030609,1452665.3655943815,0,1083,
253162.29486618191,1452697.5315896645,0,1084,
253150.40669533424,1452699.4414544255,0,1085,
253137.40597540513,1452702.0587286185,0,1086,
253124.61334565096,1452715.6318807676,0,1087,
253122.88158427086,1452706.1682658736,0,1088,
253122.54719470441,1452698.85510231,0,1089,
253162.111493567,1452718.3703237399,0,1090,
253098.83419023175,1452704.3054188024,0,1091,
253085.26350826304,1452710.6558854226,0,1092,
253087.33587165177,1452694.8651710078,0,1093,
253076.54607678019,1452703.1545993704,0,1094,
253071.94004555885,1452693.3127921969,0,1095,
253034.65465734433,1452684.7852764614,0,1096,
253019.36540765781,1452656.4244472105,0,1097,
253196.3979170965,1452623.9741137233,0,1098,
252993.86450388283,1452647.8791558649,0,1099,
252983.13982469402,1452649.2496355586,0,1100,
252987.59394593537,1452678.3942284267,0,1101,
252959.98282152321,1452644.163547216,0,1102,
253022.39271810837,1452566.2627769709,0,1103,
252998.27231127862,1452573.4724840838,0,1104,
252990.36942722369,1452558.6005233973,0,1105,
252651.91663637012,1452765.5368069615,0,1106,
252639.80224785022,1452758.8058991134,0,1107,
252602.28277770616,1452634.3178851865,0,1108,
252601.68318521045,1452623.50047254,0,1109,
252588.37281899899,1452633.9667560719,0,1110,
252459.21898309793,1452637.6884574275,0,1111,
252458.83435784653,1452675.2034665737,0,1112,
252420.45997071546,1452550.9566672724,0,1113,
252472.06685826834,1452500.0059547238,0,1114,
252467.65246846154,1452514.4048678651,0,1115,
252441.41741158906,1452519.3787312023,0,1116,
252421.73357510846,1452510.5545387734,0,1117,
252409.09589898307,1452525.4886879846,0,1118,
251954.1813048711,1452428.4858128484,0,1119,
251946.86590068974,1452433.185753243,0,1120,
251934.18440229353,1452424.7483823299,0,1121,
251924.67591973487,1452450.9421847221,0,1122,
251932.05538486037,1452483.3975845035,0,1123,
251905.39544575196,1452468.8691782635,0,1124,
251959.53562544566,1452440.3772943243,0,1125,
251894.43067695666,1452448.8420503102,0,1126,
251880.30983621348,1452475.8659845646,0,1127,
251861.50571160205,1452490.8739913646,0,1128,
251851.55398379173,1452499.5560403876,0,1129,
251896.54205617774,1452511.0450549219,0,1130,
251886.01065209229,1452518.621549001,0,1131,
251848.98168727662,1452517.3626338597,0,1132,
251835.48788375594,1452533.9500497654,0,1133,
251887.21675157361,1452582.7201038115,0,1134,
251869.44073114172,1452565.5499920584,0,1135,
253380.88918548729,1453556.7566725295,0,1136,
253399.50206381921,1453566.8221229929,0,1137,
253409.52717069257,1453568.7362432238,0,1138,
253438.33010482788,1453568.7262669634,0,1139,
253440.0207632333,1453547.7615635078,0,1140,
253458.76957692392,1453526.9721013047,0,1141,
253483.35997444764,1453530.4397053421,0,1142,
253489.48772123735,1453538.1834217012,0,1143,
253510.20771037042,1453562.7068036888,0,1144,
253766.26475985628,1453145.9611366969,0,1145,
253790.08992668148,1453127.1705463417,0,1146,
254177.07144370675,1453006.2257727943,0,1147,
254157.60084772948,1452990.8735668957,0,1148,
254157.57215413544,1453002.1543192212,0,1149,
254147.17375014815,1452998.3794254288,0,1150,
254135.86279002298,1452993.5375407413,0,1151,
254124.59151748102,1452985.4412745498,0,1152,
254116.77914950997,1452978.6331357006,0,1153,
254108.92815281916,1452970.558432281,0,1154,
254099.9455306856,1452956.4957999866,0,1155,
254097.84973833617,1452943.9885776583,0,1156,
254147.92264754698,1453040.220186919,0,1157,
254162.05989971664,1453037.7230457775,0,1158,
254290.11135631986,1453027.5155045874,0,1159,
254143.43854115158,1453026.621444473,0,1160,
254100.52430789266,1453002.9302678611,0,1161,
254096.85320680123,1452993.0083730165,0,1162,
254094.18713555858,1452987.6819197349,0,1163,
254081.26817254629,1452966.6373385675,0,1164,
254021.01354991272,1452933.9466403108,0,1165,
254051.98639831692,1452919.6392679457,0,1166,
254044.55821065884,1452917.615370106,0,1167,
254035.06956760399,1452926.3530834559,0,1168,
254038.47140623163,1452910.7365119606,0,1169,
254016.59793386422,1452898.3094960153,0,1170,
254030.60770754796,1452884.5597513206,0,1171,
254024.31245593913,1452860.208161626,0,1172,
254064.53208159376,1452872.9916380644,0,1173,
254090.12514789682,1452924.300335547,0,1174,
254078.49001871049,1452839.9420777187,0,1175,
254017.65664215758,1452830.7986215148,0,1176,
254003.21522916667,1452921.4101980645,0,1177,
253993.72726766113,1452915.8374702856,0,1178,
253834.37127557956,1452894.0802612379,0,1179,
253878.11882722378,1452822.7670678962,0,1180,
253854.69774690364,1452841.2217604499,0,1181,
253420.1685426021,1452954.8129078094,0,1182,
253386.627981144,1452917.1579284985,0,1183,
253379.77307146415,1452909.5992300585,0,1184,
253363.69793840311,1452895.4959904887,0,1185,
253370.20670142025,1452903.0234013777,0,1186,
253326.50652529206,1452873.0735366605,0,1187,
253943.95255183149,1452795.1456820201,0,1188,
254036.53191158269,1452783.8317197189,0,1189,
254066.6840318786,1452804.3600790538,0,1190,
254078.59030568972,1452815.1154130623,0,1191,
254095.59643345419,1452804.836330004,0,1192,
254109.92364960816,1452805.8483632803,0,1193,
254116.17756842077,1452784.9962861612,0,1194,
254125.55133150797,1452773.7879451867,0,1195,
254130.74169345666,1452766.5613223668,0,1196,
254135.78035060689,1452750.7581804805,0,1197,
254116.31334988773,1452760.2870221604,0,1198,
254108.74577659089,1452753.4544669017,0,1199,
254085.85737974569,1452769.426967252,0,1200,
254065.51610162202,1452786.3036500625,0,1201,
254042.7633567024,1452774.3775736876,0,1202,
254052.09884645976,1452763.2635906115,0,1203,
254061.15082969423,1452752.1939644814,0,1204,
254071.84594904631,1452743.0619174782,0,1205,
254088.44731937256,1452742.0070883501,0,1206,
254102.33189377282,1452732.7878656872,0,1207,
254111.4786163941,1452722.8514254335,0,1208,
254116.60514058825,1452708.4500073083,0,1209,
254103.42122010514,1452700.0741050728,0,1210,
254082.20787848439,1452692.6364231445,0,1211,
254039.70309249964,1452632.7046836596,0,1212,
254045.77398016583,1452622.4588979911,0,1213,
254061.21376052126,1452640.6421995349,0,1214,
254073.3169909576,1452644.5093467049,0,1215,
254085.85974731203,1452647.4883069787,0,1216,
254099.92852687649,1452662.5041414201,0,1217,
254104.38582113478,1452666.5117326695,0,1218,
254110.8571961103,1452672.746196622,0,1219,
254129.49346252996,1452677.440859681,0,1220,
254137.26417367253,1452690.1865247674,0,1221,
254141.69525857549,1452700.9847420622,0,1222,
254160.04337804951,1452698.5531665441,0,1223,
254156.67297227308,1452682.8724298291,0,1224,
254171.50128435344,1452711.5078809634,0,1225,
254160.69298768137,1452722.7947698515,0,1226,
254166.26861448307,1452735.8337504622,0,1227,
254159.30558170378,1452748.9128172994,0,1228,
254172.49773308914,1452673.6291925907,0,1229,
254174.95962929446,1452646.5636333767,0,1230,
254072.90836724453,1452606.9805176295,0,1231,
254027.45720116608,1452614.1576482654,0,1232,
254010.01143646799,1452610.0340352673,0,1233,
254042.59294459503,1452603.7686105389,0,1234,
254032.67184257042,1452591.1751086637,0,1235,
254016.77788609266,1452596.6910902373,0,1236,
254006.73056038283,1452582.1093199477,0,1237,
253995.40437715687,1452602.3824989963,0,1238,
254018.16078458168,1452565.7077275794,0,1239,
253982.30162353162,1452568.0040073823,0,1240,
253969.95463914238,1452559.1415463369,0,1241,
253974.48198533524,1452544.628574539,0,1242,
253961.60966501012,1452541.4098897427,0,1243,
253986.27038146835,1452527.1754101012,0,1244,
254006.60853331629,1452510.8291209359,0,1245,
253997.5151956249,1452507.9434705954,0,1246,
253987.07507022563,1452502.0012779087,0,1247,
253968.84269438032,1452496.8423847985,0,1248,
253994.9699103469,1452552.1588910427,0,1249,
254004.91804428678,1452531.4528070576,0,1250,
253968.6292524375,1452585.4433912188,0,1251,
253980.81333930325,1452584.768702371,0,1252,
253955.99166205805,1452603.7734603714,0,1253,
253877.18245495949,1452594.3929403685,0,1254,
254046.26477228943,1452529.7220297754,0,1255,
254064.53377985023,1452538.7671629321,0,1256,
254078.65004129149,1452548.9393385146,0,1257,
254089.72267170623,1452555.241143316,0,1258,
254095.39799555577,1452570.9971123263,0,1259,
253827.16043344233,1452311.6377629992,0,1260,
253835.86058434285,1452335.1667445637,0,1261,
253943.34664716758,1452331.0236730408,0,1262,
